"","city_ibge_code","lat","long"
"4216",3155009,-20.2412,-42.8995
"4217",1718709,-9.34425,-48.5245
"4218",4214706,-26.7398,-49.2718
"4219",4315552,-27.2973,-52.8417
"4220",3155207,-20.855,-43.4721
"4221",2611903,-8.6592,-35.1532
"4222",4214904,-28.1244,-49.1068
"4223",4315602,-32.0349,-52.1071
"4224",3544103,-23.7437,-46.3971
"4225",2209005,-7.78029,-43.1369
"4226",2707701,-9.47783,-35.8394
"4227",3155306,-20.2666,-44.3069
"4228",1506161,-7.31236,-50.0379
"4229",4215000,-26.2591,-49.5177
"4230",5007307,-19.447,-54.9859
"4231",4122305,-26.095,-49.7982
"4232",3155405,-21.4649,-43.1168
"4233",3204401,-20.8556,-40.9388
"4234",3155504,-19.1861,-46.2455
"4235",4315701,-29.988,-52.3711
"4236",3155603,-15.616,-42.5405
"4237",3155702,-19.9284,-43.1829
"4238",3155801,-21.2712,-43.1696
"4239",3155900,-22.0861,-43.8293
"4240",1303569,-2.7045,-59.6858
"4241",5218789,-17.774,-48.7725
"4242",2927002,-11.4814,-37.9332
"4243",4215059,-27.8592,-49.7754
"4244",1718758,-9.35002,-47.888
"4245",2512903,-6.80383,-35.0776
"4246",5218805,-17.7923,-50.9192
"4247",5007406,-18.9249,-54.8434
"4248",3156007,-18.2922,-43.0018
"4249",3544202,-19.9868,-49.6836
"4250",4315750,-29.639,-50.4488
"4251",4215075,-27.0653,-53.3265
"4252",3156106,-21.0276,-44.3204
"4253",3543501,-23.829,-49.429
"4254",4315800,-29.2884,-51.8658
"4255",5007505,-19.9565,-54.8848
"4256",3156205,-21.6284,-43.0165
"4257",4215109,-26.9243,-49.3649
"4258",4315909,-27.4742,-53.1706
"4259",3156304,-21.2035,-42.8586
"4260",2927101,-8.85021,-38.78
"4261",2411007,-5.78393,-38.0579
"4262",1200427,-7.73864,-72.661
"4263",4315958,-28.2566,-54.8186
"4264",4122404,-23.3101,-51.3659
"4265",4316006,-29.6462,-50.5819
"4266",1100288,-11.7271,-61.7714
"4267",3156403,-18.8838,-47.5782
"4268",4215208,-26.6809,-53.3172
"4269",4122503,-24.5958,-52.2716
"4270",4316105,-27.7758,-52.8056
"4271",4316204,-27.8315,-52.9081
"4272",5107578,-10.8376,-61.4697
"4273",4122602,-23.412,-52.7659
"4274",1506187,-4.77793,-48.067
"4275",5107602,-16.4673,-54.6372
"4276",4316303,-28.1297,-55.0266
"4277",1400472,0.939956,-60.4389
"4278",3544251,-22.5782,-53.0603
"4279",2109601,-2.93444,-44.2531
"4280",3156452,-20.9812,-42.5112
"4281",2806107,-10.6904,-37.0357
"4282",4122651,-24.2682,-51.272
"4283",4316402,-30.2515,-54.9221
"4284",5107701,-14.8259,-56.4236
"4285",3544301,-22.8938,-45.307
"4286",2707800,-9.83503,-35.9782
"4287",3156502,-16.4053,-42.261
"4288",3544400,-21.3006,-50.7296
"4289",5218904,-15.1617,-49.8048
"4290",3156601,-16.3775,-40.5397
"4291",3544509,-20.1759,-51.007
"4292",1506195,-4.10028,-54.9092
"4293",2311801,-4.92673,-37.9721
"4294",2411106,-5.88745,-35.933
"4295",2927200,-12.2816,-40.4931
"4296",3156700,-19.884,-43.8263
"4297",4122701,-23.3155,-51.555
"4298",3544608,-21.4593,-49.5755
"4299",3156809,-18.6653,-43.0752
"4300",2311900,-6.5346,-39.9017
"4301",3156908,-19.8622,-47.4508
"4302",4316428,-27.7085,-53.1351
"4303",3544707,-21.8823,-50.9594
"4304",2612000,-8.32864,-35.6967
"4305",4316436,-28.3941,-53.097
"4306",3544806,-21.3427,-49.4897
"4307",3544905,-20.7696,-47.8369
"4308",3545001,-23.5288,-45.8465
"4309",4215307,-26.9798,-49.9988
"4310",2513000,-7.10098,-36.8458
"4311",2612109,-7.9269,-35.6503
"4312",2806206,-11.0288,-37.4804
"4313",2513109,-7.35337,-35.4305
"4314",4122800,-26.1777,-53.3631
"4315",2612208,-8.07373,-39.1247
"4316",3157005,-16.1753,-42.2964
"4317",2927309,-12.873,-38.7562
"4318",1506203,-0.630815,-47.3465
"4319",2311959,-7.28398,-40.45
"4320",3545100,-21.6267,-50.8614
"4321",2612307,-8.9723,-36.691
"4322",4215356,-26.6049,-53.0578
"4323",3545159,-22.8442,-47.6754
"4324",3545209,-23.1996,-47.2931
"4325",3157104,-16.0063,-39.9391
"4326",3545308,-23.6474,-47.5743
"4327",5107750,-15.1303,-58.1317
"4328",4122909,-23.6074,-49.6354
"4329",4316451,-29.0951,-53.2133
"4330",4123006,-25.7813,-53.3135
"4331",3545407,-22.8894,-49.9831
"4332",4215406,-26.903,-51.4043
"4333",2927408,-12.9718,-38.5011
"4334",4316477,-28.1233,-54.8373
"4335",4316501,-29.4386,-51.5077
"4336",1506302,-0.758444,-48.5139
"4337",2109700,-7.13447,-45.3515
"4338",1718808,-5.35423,-47.8782
"4339",4316600,-27.947,-51.8079
"4340",5219001,-16.197,-50.3124
"4341",1718840,-12.538,-49.9242
"4342",3545506,-22.4551,-51.7648
"4343",4215455,-28.6326,-49.1322
"4344",2612406,-8.36097,-36.5696
"4345",4317103,-30.8773,-55.5392
"4346",3545605,-21.2427,-48.8063
"4347",3545704,-20.0311,-50.7297
"4348",4123105,-23.2654,-50.4288
"4349",2927507,-11.9515,-38.9681
"4350",3157203,-19.9604,-43.4101
"4351",3545803,-22.7553,-47.4143
"4352",5219100,-16.5714,-49.6954
"4353",3157252,-19.9753,-42.1457
"4354",3157278,-21.9592,-43.7027
"4355",1506351,-1.19219,-48.238
"4356",4316709,-28.3653,-53.251
"4357",3157302,-21.2431,-43.5607
"4358",3546009,-23.3933,-45.8875
"4359",2927606,-9.73227,-38.1209
"4360",5107248,-11.9125,-55.2263
"4361",4215505,-26.9592,-50.4252
"4362",2513158,-7.7389,-35.8764
"4363",4123204,-23.5201,-50.7835
"4364",4316733,-28.1609,-51.9279
"4365",3546108,-20.09,-50.9491
"4366",4316758,-29.4747,-52.0843
"4367",2411205,-6.22475,-36.0193
"4368",2513208,-6.5237,-38.0617
"4369",2612455,-8.24153,-40.3434
"4370",2927705,-16.2825,-39.0295
"4371",2612471,-7.81339,-38.1476
"4372",3546207,-22.1405,-47.4512
"4373",3546256,-21.2951,-47.4304
"4374",2927804,-14.964,-39.8115
"4375",3546306,-21.8235,-47.248
"4376",5219209,-17.3155,-48.4809
"4377",3157336,-21.1241,-44.2202
"4378",4123303,-22.9582,-53.2949
"4379",3157377,-16.0967,-41.7418
"4380",1506401,-0.661019,-49.1771
"4381",2612505,-7.94802,-36.2061
"4382",3157401,-20.2372,-42.8169
"4383",2209104,-7.1785,-41.7609
"4384",3546405,-22.8988,-49.6354
"4385",4316808,-29.722,-52.4343
"4386",5107743,-10.1532,-52.3953
"4387",2209153,-5.80581,-41.9506
"4388",3157500,-18.8235,-42.4388
"4389",3546504,-21.4618,-48.3953
"4390",4123402,-23.04,-51.808
"4391",5219258,-15.7664,-51.1037
"4392",3157609,-16.6859,-45.4102
"4393",1718865,-7.15803,-48.7165
"4394",3546603,-20.2083,-50.932
"4395",2209203,-9.11228,-45.9116
"4396",2612554,-8.16688,-40.6079
"4397",2109759,-5.49671,-44.5638
"4398",3546702,-22.4572,-47.5272
"4399",4123501,-24.8585,-54.336
"4400",4215554,-26.937,-53.6214
"4401",2109809,-2.24426,-45.29
"4402",2513307,-6.7176,-38.6427
"4403",5219308,-17.8115,-50.5977
"4404",3157658,-16.9707,-40.6727
"4405",2927903,-13.2793,-39.814
"4406",4123600,-22.6376,-51.9024
"4407",2513356,-7.621,-38.554
"4408",2109908,-3.65112,-45.3774
"4409",3546801,-23.3172,-46.2237
"4410",5219357,-15.2958,-49.4259
"4411",4123709,-23.0025,-53.1989
"4412",1303601,-0.410824,-65.0092
"4413",4123808,-25.8217,-53.4801
"4414",1506500,-1.29686,-48.1606
"4415",3157708,-19.3108,-47.5322
"4416",3204500,-20.0999,-40.527
"4417",3546900,-21.685,-48.0885
"4418",4123824,-25.4104,-53.5638
"4419",2209302,-8.9488,-44.1296
"4420",2110005,-4.06873,-45.69
"4421",2928059,-15.4342,-39.3287
"4422",3157807,-19.7548,-43.8497
"4423",2513406,-6.86092,-36.9178
"4424",1100296,-11.9074,-61.7777
"4425",2806305,-11.3536,-37.4586
"4426",2707909,-9.6037,-35.8232
"4427",1506559,-1.52147,-46.9008
"4428",2110039,-2.51123,-45.7801
"4429",3157906,-20.3839,-42.2519
"4430",4316972,-30.3393,-54.0817
"4431",4316907,-29.6868,-53.8149
"4432",2409332,-5.83802,-35.6914
"4433",2612604,-8.79766,-39.8241
"4434",3547007,-22.5661,-48.1593
"4435",2928109,-13.3859,-44.2011
"4436",1506583,-8.85784,-49.7215
"4437",3158003,-19.4431,-43.1064
"4438",3204559,-20.0253,-40.7439
"4439",2612703,-7.83676,-35.8941
"4440",4316956,-29.4902,-50.9919
"4441",4123857,-24.9377,-51.8696
"4442",1506609,-1.35392,-47.5712
"4443",3158102,-16.2479,-40.1512
"4444",3158201,-18.1896,-42.4139
"4445",1718881,-8.8046,-47.7887
"4446",3304607,-21.9547,-42.0098
"4447",4123907,-23.1465,-50.5167
"4448",3547106,-21.3495,-51.7564
"4449",4123956,-23.108,-53.1103
"4450",2312205,-4.32608,-40.1523
"4451",2110104,-3.49308,-42.5688
"4452",2110203,-3.14241,-44.3211
"4453",2513703,-7.11724,-34.9753
"4454",3547403,-20.1414,-50.8358
"4455",3159209,-22.0292,-46.3385
"4456",2928406,-11.0063,-44.5255
"4457",3159407,-21.5658,-43.9163
"4458",3159308,-22.1474,-44.0977
"4459",3159357,-19.876,-42.1363
"4460",5219407,-17.3269,-53.2012
"4461",3159506,-19.3576,-41.3821
"4462",5219456,-15.1351,-49.1203
"4463",5007554,-21.3016,-52.8333
"4464",3547502,-21.7083,-47.478
"4465",3159605,-22.2461,-45.7034
"4466",1718899,-10.8617,-48.9161
"4467",5107768,-13.8146,-55.2706
"4468",4317202,-27.8702,-54.4796
"4469",3159704,-19.5186,-45.9611
"4470",5219506,-16.084,-49.4953
"4471",4215604,-28.0331,-49.133
"4472",2806503,-10.6434,-37.1931
"4473",3547601,-21.4776,-47.3622
"4474",2209377,-6.79581,-42.2814
"4475",1200435,-9.44652,-70.4902
"4476",4215653,-29.1313,-49.7109
"4477",1718907,-11.4474,-48.1216
"4478",3547650,-20.2429,-50.6887
"4479",3204609,-19.9363,-40.5979
"4480",2928505,-12.7697,-39.5215
"4481",2513802,-7.07964,-37.4435
"4482",4317251,-29.1655,-51.7351
"4483",5219605,-13.7138,-49.0144
"4484",4124020,-25.0543,-53.6274
"4485",1719004,-10.2746,-47.8033
"4486",4215679,-26.7813,-50.009
"4487",5107776,-10.4704,-50.514
"4488",2612802,-7.37696,-37.4787
"4489",5219704,-14.4326,-49.7091
"4490",4124053,-25.4391,-54.402
"4491",4215695,-26.624,-53.1997
"4492",1720002,-6.44438,-47.6684
"4493",3159803,-18.8414,-50.1208
"4494",4317301,-33.525,-53.3717
"4495",2928000,-11.2508,-39.375
"4496",2928208,-12.9792,-44.0506
"4497",1600600,-0.045434,-51.1729
"4498",4317004,-30.8697,-53.11
"4499",3547205,-20.2523,-50.8014
"4500",3158300,-21.2449,-45.5005
"4501",3158409,-21.2893,-42.5524
"4502",2513505,-7.54705,-38.3236
"4503",3547304,-23.4439,-46.9178
"4504",3158508,-18.9962,-44.0409
"4505",2312007,-3.46144,-40.2118
"4506",1506708,-9.3281,-50.35
"4507",2312106,-7.17613,-39.7302
"4508",3158607,-21.9512,-43.1583
"4509",3158706,-21.5983,-44.105
"4510",2708006,-9.36999,-37.248
"4511",4124004,-23.7587,-49.6293
"4512",3158805,-20.9007,-45.1285
"4513",3158904,-20.1031,-41.9278
"4514",2110237,-3.109,-42.4064
"4515",2411403,-5.94605,-36.6578
"4516",2708105,-9.17141,-36.2176
"4517",3158953,-19.3661,-42.5446
"4518",2209351,-6.94696,-41.5178
"4519",3159001,-19.1662,-43.722
"4520",2806404,-10.2922,-36.6105
"4521",2411429,-6.76643,-36.7312
"4522",2513604,-7.38162,-37.9819
"4523",3159100,-20.7868,-43.6949
"4524",2928307,-12.0311,-38.8694
"4525",1506807,-2.43849,-54.6996
"4526",1506906,-0.93097,-47.3855
"4527",4317400,-29.1897,-54.8666
"4528",4215687,-26.6388,-52.6799
"4529",5107263,-14.4945,-57.0091
"4530",2928604,-12.5472,-38.7137
"4531",4215703,-27.6852,-48.7813
"4532",2806602,-10.7892,-37.0564
"4533",2110278,-2.50068,-43.238
"4534",3547700,-21.9747,-51.6527
"4535",3547809,-23.6737,-46.5432
"4536",2513851,-7.22016,-36.6213
"4537",4317509,-28.3001,-54.2668
"4538",2411502,-6.31195,-35.4739
"4539",3547908,-21.0864,-47.1464
"4540",5219712,-17.5585,-50.6345
"4541",4317608,-29.8268,-50.5175
"4542",4124103,-23.2959,-50.0815
"4543",4317707,-28.514,-55.2251
"4544",5219738,-16.4815,-49.3096
"4545",2928703,-12.9614,-39.2584
"4546",2209401,-6.98676,-41.2252
"4547",3304706,-21.541,-42.1832
"4548",3548005,-22.6029,-46.9192
"4549",3159902,-20.943,-44.9176
"4550",3548054,-20.9331,-50.498
"4551",3160009,-21.7606,-42.8115
"4552",4124202,-22.7351,-52.344
"4553",5219753,-15.9412,-48.2578
"4554",3160108,-20.3185,-42.6047
"4555",1303700,-3.09544,-67.9463
"4556",3160207,-18.4609,-43.3006
"4557",3160306,-16.5332,-40.1817
"4558",3548104,-22.1121,-46.6845
"4559",5107792,-14.805,-53.6075
"4560",5107800,-15.8632,-56.0788
"4561",3160405,-20.085,-45.2947
"4562",4317558,-28.4956,-52.0267
"4563",4124301,-23.4969,-50.6455
"4564",3548203,-22.827,-45.663
"4565",4317756,-28.403,-52.6992
"4566",3160454,-15.3393,-42.6171
"4567",3160504,-19.2374,-43.2604
"4568",4124400,-26.0737,-53.7251
"4569",1507003,-1.1522,-48.1314
"4570",2110302,-4.86613,-44.3653
"4571",2209450,-6.04647,-42.7123
"4572",4317806,-27.8526,-53.7776
"4573",4317905,-27.8263,-54.662
"4574",2928802,-12.428,-39.2505
"4575",3548302,-21.8467,-51.3929
"4576",4317954,-27.9074,-51.6434
"4577",3160603,-18.2968,-44.2229
"4578",4124509,-22.6957,-51.7969
"4579",2209500,-7.42072,-41.9063
"4580",3548401,-21.6376,-50.5044
"4581",3548500,-23.9535,-46.335
"4582",3160702,-21.4634,-43.5499
"4583",2312304,-4.04713,-40.8596
"4584",2110401,-3.33515,-43.5287
"4585",2612901,-8.8166,-35.9453
"4586",2513927,-6.88596,-37.7243
"4587",2513901,-6.48529,-37.4488
"4588",2110500,-2.69781,-44.8289
"4589",3160801,-21.5839,-45.0699
"4590",2411601,-5.09259,-35.9587
"4591",3548609,-22.6837,-45.7287
"4592",4215802,-26.2495,-49.3831
"4593",1720101,-6.0258,-47.9012
"4594",2411700,-6.33798,-36.0863
"4595",2613008,-8.52637,-36.4465
"4596",4215752,-26.4739,-52.9687
"4597",2110609,-3.37223,-42.4191
"4598",3548708,-23.6914,-46.5646
"4599",4215901,-27.9009,-48.9326
"4600",4318002,-28.6578,-56.0036
"4601",2708204,-10.1141,-36.8522
"4602",3160900,-20.6242,-43.9515
"4603",2209559,-9.05797,-43.0076
"4604",2613107,-8.33763,-36.2869
"4605",1507102,-0.747293,-48.0246
"4606",3548807,-23.6229,-46.5548
"4607",3548906,-22.0174,-47.886
"4608",4216008,-27.0798,-53.0037
"4609",4124608,-23.3158,-52.4761
"4610",2806701,-11.0084,-37.2044
"4611",4216057,-27.2666,-50.4388
"4612",2928901,-12.3572,-44.9769
"4613",2928950,-11.4649,-39.5268
"4614",4216107,-26.5548,-52.5313
"4615",2513968,-6.80313,-37.9488
"4616",2806800,-10.7916,-37.5685
"4617",5219803,-13.621,-46.7415
"4618",3160959,-19.5246,-42.0106
"4619",1507151,-5.53732,-48.7366
"4620",2110658,-6.81471,-44.6509
"4621",1507201,-1.68768,-47.7665
"4622",2513943,-7.63273,-36.4374
"4623",2110708,-5.58095,-44.3822
"4624",3204658,-19.1452,-40.6281
"4625",3161007,-19.8678,-42.971
"4626",4318051,-28.5312,-51.886
"4627",2929107,-12.8394,-39.0893
"4628",1101484,-11.9023,-61.5026
"4629",2929008,-12.6104,-38.9727
"4630",2110807,-7.07535,-44.8092
"4631",3161056,-18.5959,-41.4889
"4632",5107859,-11.615,-50.6706
"4633",2929057,-13.4019,-44.1837
"4634",2209609,-5.93485,-42.1172
"4635",1720150,-10.1615,-46.6618
"4636",1507300,-6.64254,-51.9904
"4637",2411809,-6.37975,-37.1864
"4638",3304805,-21.6551,-41.756
"4639",3549003,-20.3623,-50.6952
"4640",2513984,-6.60773,-38.0968
"4641",2806909,-10.3442,-36.8869
"4642",3161106,-15.9514,-44.8593
"4643",4318101,-29.5547,-55.1253
"4644",2209658,-8.23599,-41.6873
"4645",5219902,-15.9256,-49.2605
"4646",3304755,-21.4702,-41.1091
"4647",4318200,-29.4404,-50.5828
"4648",3161205,-20.7036,-44.9838
"4649",3161304,-19.8611,-49.7727
"4650",2110856,-5.12584,-47.389
"4651",2929206,-12.6183,-38.6786
"4652",3161403,-20.7923,-42.2673
"4653",1101492,-12.052,-63.568
"4654",2110906,-6.25159,-42.8668
"4655",2411908,-5.97472,-38.1519
"4656",1507409,-1.16963,-47.7917
"4657",2209708,-7.2463,-42.541
"4658",4216206,-26.2579,-48.6344
"4659",4318309,-30.3337,-54.3217
"4660",2929255,-11.2175,-41.8843
"4661",1303809,-0.11909,-67.084
"4662",3204708,-19.0182,-40.5365
"4663",5007695,-19.3889,-54.5507
"4664",3161502,-20.9252,-42.8364
"4665",3161601,-18.8411,-42.2867
"4666",1507458,-6.39471,-48.5592
"4667",3161650,-18.9097,-41.363
"4668",3304904,-22.8268,-43.0634
"4669",3161700,-18.3315,-45.8265
"4670",2412005,-5.79068,-35.3257
"4671",2312403,-3.60515,-38.9726
"4672",2209757,-10.0319,-45.3092
"4673",3161809,-19.9822,-44.8593
"4674",2209807,-5.99393,-42.7095
"4675",3161908,-19.8221,-43.366
"4676",3125507,-18.0025,-43.3854
"4677",3162005,-21.8932,-45.5893
"4678",2929305,-12.4331,-38.9663
"4679",3162104,-19.3087,-46.0465
"4680",4318408,-29.9716,-51.7251
"4681",4124707,-23.7218,-50.7475
"4682",4124806,-25.8214,-52.7252
"4683",2613206,-8.87576,-36.3653
"4684",2111003,-2.95398,-44.7953
"4685",4216305,-27.2772,-48.8474
"4686",3162203,-20.635,-46.508
"4687",5220009,-14.7048,-47.5228
"4688",1400506,0.951659,-59.9133
"4689",3305000,-21.638,-41.0446
"4690",3549102,-21.9707,-46.7944
"4691",2209856,-6.81203,-41.3415
"4692",2209872,-3.95497,-41.2569
"4693",3162252,-16.8455,-44.3507
"4694",3162302,-21.928,-45.9297
"4695",5220058,-16.8126,-50.4092
"4696",1507466,-0.857885,-47.918
"4697",3162401,-15.9271,-44.0096
"4698",2209906,-5.51081,-41.8923
"4699",4318424,-27.8195,-51.8257
"4700",2209955,-6.94082,-41.8889
"4701",3549201,-20.3879,-50.3792
"4702",3162450,-14.8859,-44.0922
"4703",3549250,-20.5111,-50.3561
"4704",3305109,-22.8058,-43.3729
"4705",1507474,-0.780222,-47.181
"4706",3162500,-21.1311,-44.2526
"4707",1507508,-5.36334,-48.7926
"4708",2209971,-3.8186,-42.4459
"4709",4124905,-22.8535,-52.3411
"4710",2514008,-7.38168,-36.5345
"4711",2111029,-3.5503,-46.2507
"4712",4216354,-26.6213,-48.7683
"4713",4125001,-23.9833,-51.8215
"4714",2312502,-5.27516,-38.2694
"4715",3162559,-20.3933,-42.1533
"4716",3162575,-18.723,-41.1628
"4717",4216255,-27.0984,-53.5977
"4718",3162609,-19.3384,-42.1575
"4719",3162658,-16.5373,-44.5134
"4720",3162708,-15.3168,-42.0213
"4721",2111052,-6.45634,-47.0594
"4722",3549300,-21.2662,-51.6672
"4723",2210003,-8.35466,-42.2559
"4724",4318432,-29.6194,-53.4439
"4725",2500700,-6.72195,-38.4468
"4726",2412104,-6.71387,-37.2027
"4727",2111078,-5.10821,-43.8163
"4728",4216404,-29.2154,-49.8094
"4729",2514107,-8.07703,-36.8547
"4730",4125100,-25.683,-50.2949
"4731",2111102,-6.4934,-43.7036
"4732",3162807,-18.548,-42.7655
"4733",3162906,-21.5381,-43.0069
"4734",4216503,-28.2887,-49.9457
"4735",3549409,-20.5812,-47.8593
"4736",3162922,-20.048,-44.2749
"4737",2613305,-8.43196,-35.8035
"4738",4318440,-28.4984,-51.7064
"4739",4125209,-25.7085,-52.9204
"4740",4125308,-23.4336,-52.2929
"4741",4125357,-23.7647,-53.8823
"4742",4216602,-27.6136,-48.6366
"4743",3162948,-20.7178,-46.313
"4744",3549508,-20.5935,-47.6424
"4745",4125407,-23.9122,-49.6577
"4746",2613404,-8.88937,-35.1515
"4747",2514206,-6.93646,-38.1622
"4748",2708303,-9.01278,-36.0515
"4749",3162955,-19.6971,-43.9586
"4750",3163003,-18.3243,-42.1431
"4751",2708402,-9.55768,-37.3831
"4752",3163102,-19.7006,-44.556
"4753",2929354,-15.0787,-39.3437
"4754",4318457,-27.7789,-53.1226
"4755",4125456,-24.8369,-54.0572
"4756",2514305,-7.24636,-38.2989
"4757",2514404,-6.83974,-37.3214
"4758",2412203,-6.0773,-35.2417
"4759",2514503,-7.1187,-38.502
"4760",2514552,-7.73633,-38.0894
"4761",2111201,-2.54704,-44.0597
"4762",3305133,-21.3661,-41.9511
"4763",3163201,-22.3243,-45.5258
"4764",3549607,-22.6414,-44.5774
"4765",2613503,-7.85723,-38.7577
"4766",2514602,-7.1607,-37.3036
"4767",2514651,-6.21054,-37.3601
"4768",3204807,-21.0274,-41.6636
"4769",2412302,-6.31087,-35.7067
"4770",4216701,-26.4561,-53.4955
"4771",4216800,-27.6602,-50.5733
"4772",2210052,-3.81411,-41.8308
"4773",3163300,-18.4793,-41.3907
"4774",2613602,-7.46945,-37.274
"4775",3163409,-19.9214,-42.7035
"4776",4318465,-29.052,-52.295
"4777",4318481,-29.528,-51.245
"4778",4318499,-27.7251,-54.1275
"4779",2929370,-11.4137,-39.8669
"4780",3163508,-18.281,-42.6729
"4781",3163607,-20.0058,-41.7486
"4782",4318507,-32.0151,-52.0331
"4783",4318606,-27.7707,-51.5966
"4784",2210102,-7.48554,-42.5672
"4785",2210201,-6.87194,-41.4731
"4786",5107297,-16.4549,-54.2487
"4787",5107305,-13.4398,-56.7218
"4788",3549706,-21.5953,-46.8873
"4789",3549805,-20.8113,-49.3758
"4790",2514701,-6.76295,-36.7972
"4791",2412401,-6.44002,-36.8746
"4792",4318614,-29.5448,-51.4821
"4793",3305158,-22.1525,-42.9327
"4794",5107354,-10.7982,-52.7486
"4795",4318622,-28.7476,-50.0677
"4796",2111250,-5.05493,-44.5809
"4797",3549904,-23.1896,-45.8841
"4798",2514800,-7.38775,-36.8085
"4799",4125506,-25.5313,-49.2031
"4800",5107107,-15.6276,-58.1772
"4801",2514453,-7.25238,-35.3725
"4802",2210300,-7.08391,-40.8246
"4803",4318705,-29.7545,-51.1498
"4804",3163706,-22.1166,-45.0506
"4805",2613701,-8.00684,-35.0124
"4806",3549953,-23.8491,-46.9432
"4807",4216909,-26.3557,-52.8498
"4808",2210359,-9.16463,-42.5496
"4809",4318804,-31.3564,-51.9715
"4810",4217006,-28.3144,-49.1806
"4811",2111300,-2.53874,-44.2825
"4812",5220108,-16.5211,-50.3726
"4813",2312601,-3.66976,-39.2391
"4814",2210375,-6.81936,-41.3175
"4815",2708501,-9.31816,-35.5606
"4816",2111409,-4.38541,-44.6654
"4817",1400605,1.01019,-60.0419
"4818",5220157,-14.8608,-49.3285
"4819",3550001,-23.222,-45.3109
"4820",4318903,-28.412,-54.9559
"4821",2514909,-6.92386,-37.0954
"4822",4125555,-23.3941,-52.6454
"4823",3550100,-22.7321,-48.5723
"4824",4319000,-28.9677,-51.0696
"4825",4217105,-28.1609,-48.9867
"4826",4319109,-27.7112,-53.9699
"4827",4319125,-29.5397,-53.859
"4828",3204906,-18.7214,-39.8579
"4829",2111508,-4.03736,-44.4707
"4830",4125605,-25.8677,-50.384
"4831",2412500,-6.20283,-38.4947
"4832",3550209,-23.8782,-47.9935
"4833",2210383,-5.85646,-42.1934
"4834",4217154,-26.687,-53.2511
"4835",2929404,-13.0434,-39.4578
"4836",4319158,-28.556,-54.5559
"4837",2515005,-7.24764,-35.2016
"4838",2807006,-10.3847,-37.3836
"4839",3163805,-20.7067,-42.7174
"4840",5220207,-13.2731,-50.1634
"4841",2210391,-7.59713,-42.3676
"4842",2412559,-5.12302,-35.6354
"4843",1507607,-1.61307,-47.4784
"4844",1100320,-11.6953,-62.7192
"4845",4125704,-25.3492,-54.2405
"4846",4217204,-26.7242,-53.5163
"4847",5220264,-17.0582,-48.662
"4848",2210409,-5.49729,-41.3165
"4849",1720200,-5.56305,-47.5743
"4850",2708600,-9.78301,-36.0971
"4851",2708709,-9.26493,-35.3763
"4852",4319208,-28.1834,-55.2654
"4853",5220280,-15.35,-49.818
"4854",3550308,-23.5329,-46.6395
"4855",4319307,-28.0195,-54.9404
"4856",1303908,-3.47292,-68.9646
"4857",2412609,-5.8994,-35.7642
"4858",2412708,-5.90559,-35.6317
"4859",3550407,-22.5483,-47.9096
"4860",2111532,-5.08472,-48.4291
"4861",3305208,-22.8429,-42.1026
"4862",5107404,-16.0109,-54.9176
"4863",4319356,-29.4193,-51.5134
"4864",3163904,-21.131,-46.6123
"4865",4319364,-27.7706,-53.2513
"4866",4217253,-27.5665,-48.8048
"4867",4319372,-28.1243,-54.8926
"4868",4125753,-24.9373,-53.8521
"4869",4125803,-23.8634,-51.8568
"4870",4125902,-22.8239,-53.2241
"4871",2210508,-5.92078,-42.7192
"4872",3164100,-18.3609,-42.5981
"4873",4319406,-29.6202,-54.1855
"4874",3550506,-22.7453,-49.7428
"4875",2111573,-6.82389,-46.5319
"4876",3164001,-20.1732,-42.5251
"4877",2412807,-5.79791,-36.8778
"4878",2111607,-7.02183,-45.4809
"4879",2111631,-5.11053,-45.0696
"4880",2210607,-9.01241,-42.6987
"4881",2111672,-5.0231,-45.001
"4882",3164209,-16.3641,-45.0749
"4883",3550605,-23.5226,-47.1357
"4884",3164308,-20.249,-46.3639
"4885",3204955,-19.7411,-40.6526
"4886",1720259,-12.7458,-48.2352
"4887",3550704,-23.7951,-45.4143
"4888",2708808,-9.93043,-36.559
"4889",4126009,-23.4656,-50.7625
"4890",3164407,-22.1583,-45.7546
"4891",1507706,-1.71597,-49.5249
"4892",3550803,-21.7041,-46.8208
"4893",3164431,-19.7477,-43.3679
"4894",2515104,-7.11034,-35.8678
"4895",3305307,-21.9578,-42.1328
"4896",3164472,-19.5064,-41.985
"4897",4319505,-29.5885,-51.3749
"4898",3164506,-18.0873,-42.5659
"4899",3164605,-20.2758,-45.0063
"4900",3164704,-20.9167,-46.9837
"4901",2929503,-12.5123,-38.4905
"4902",3164803,-19.2959,-43.1757
"4903",3164902,-22.2183,-44.9761
"4904",1720309,-5.26131,-48.2021
"4905",1303957,-2.55915,-57.8731
"4906",2515203,-8.15289,-37.0138
"4907",4319604,-30.1643,-53.5603
"4908",3550902,-21.4732,-47.5518
"4909",5220405,-18.996,-50.547
"4910",3165206,-21.7218,-44.9849
"4911",3165008,-20.9075,-44.5098
"4912",3165107,-20.7791,-47.0962
"4913",4126108,-23.5349,-52.5901
"4914",2412906,-5.96404,-36.0798
"4915",4319703,-27.5583,-52.5237
"4916",4319711,-29.0451,-51.7684
"4917",1720499,-11.9743,-48.2353
"4918",4319737,-27.7906,-53.9368
"4919",4319752,-29.3729,-51.3675
"4920",3551009,-23.9574,-46.3883
